"skillKind","skillID","skillName","owner","attribute","effect","targetType","isAttack","recastMax","recastMin","maxLevel","skillLvUp2","skillLvUp3","skillLvUp4","skillLvUp5","skillLvUp6","skillLvUp7","skillLvUp8","buffs","debuffs","specialEffects","numHits","skillMod","hpMod","defMod","spdMod","enemyHPMod","enemySPDMod"
"1","555","Magic Cluster","Demon's Style Leukosia Marianne","lightning","Attack an enemy twice and absorb 25% move gauge. In addition, grant SPD up to self for 2 turns.","Single","TRUE","3","4","5","DMG +5%","DMG +5%","DMG +15%","Recast Turns -1","","","","SPD up","","","2","-1","0","0","0","0","0"
"1","556","White Impact","Demon's Style Leukosia Aka","water","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +5%","Debuff Activation +10%","DMG +15%","Debuff Activation +15%","","","","ATK down","","1","-1","0","0","0","0","0"
"1","557","Magic Cluster","Demon's Style Leukosia Aka","water","Attack an enemy twice and absorb 25% move gauge. In addition, grant SPD up to self for 2 turns.","Single","TRUE","3","4","5","DMG +5%","DMG +5%","DMG +15%","Recast Turns -1","","","","SPD up","","","2","-1","0","0","0","0","0"
"1","558","Wiles Slice","Pirates of the Caribbean Ao","lightning","Attack an enemy, with a 50% chance to deal RST down for 2 turns.","Single","TRUE","0","0","7","DMG +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","RST down","","1","-1","0","0","0","0","0"
"1","559","Raging Waves","Pirates of the Caribbean Ao","lightning","Attack all enemies and inflict silence for 2 turns.","All","TRUE","4","5","5","DMG +5%","DMG +5%","DMG +10%","Recast Turns -1","","","","","silence","","1","-1","0","0","0","0","0"
"1","560","Suppressive Fire","Pirates of the Caribbean Ao","lightning","Attack all enemies, set the move gauge to 0, and inflict SPD down for 2 turns.","All","TRUE","4","5","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","SPD down","","1","-1","0","0","0","0","0"
"1","561","Wiles Slice","Pirates of the Caribbean Aka","water","Attack an enemy, with a 50% chance to deal RST down for 2 turns.","Single","TRUE","0","0","7","DMG +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","RST down","","1","-1","0","0","0","0","0"
"1","562","Cutlass","Pirates of the Caribbean Aka","water","Attack an enemy, with an 80% chance to inflict ATK down and SPD down for 2 turns.","Single","TRUE","3","4","5","Debuff Activation +10%","Number of hits +1","Debuff Activation +10%","Recast Turns -1","","","","","ATK down,SPD down","","1","-1","0","0","0","0","0"
"1","563","Guardian Of The Ocean","Pirates of the Caribbean Aka","water","Restore 20% of HP to all allies and grant crit hit received rate down for 2 turns.","All","FALSE","3","5","5","Recast Turns -1","Added effect: grant SPD up to all allies for 1 turn","Heal Amount +10%","Recast Turns -1","","","","crit hit received rate down","","","0","0","0","0","0","0","0"
"1","564","Wiles Slice","Pirates of the Caribbean Eliza","fire","Attack an enemy, with a 50% chance to deal RST down for 2 turns.","Single","TRUE","0","0","7","DMG +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","RST down","","1","-1","0","0","0","0","0"
"1","565","Pirate Fighting","Pirates of the Caribbean Eliza","fire","Attack an enemy and absorb 30% move gauge.","Single","TRUE","2","3","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","1","-1","0","0","0","0","0"
"1","566","Intimidation Of The Captain","Pirates of the Caribbean Eliza","fire","Attack all enemies, with a 75% chance to inflict ATK down and FCS down for 2 turns.","All","TRUE","4","5","6","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","Recast Turns -1","","","","ATK down,FCS down","","1","-1","0","0","0","0","0"
"1","567","Star Microphone","Glitter Idol Iko","lightning","Attack an enemy with power that groes in proportion to own max HP and inflict 10% move gauge down. This attack cannot miss","Single","TRUE","0","0","5","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","","","move gauge down","","1","-1","0","0","0","0","0"
"1","568","Star Blink","Glitter Idol Iko","lightning","If own HP is 50% or more, recover ally with the lowest HP percentage by 40% of your own max HP. If own HP is less than 50%, heal self by 40% of own max HP.","Multiple","FALSE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","","","","0","0","0","0","0","0","0"
"1","569","Baton Hit","Riot Police Iroha","dark","Attack an enemy, with a 70% chance to inflict no recovery for 2 turns.","Single","TRUE","0","0","6","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","DMG +15%","Debuff Activation +15%","","","","no recovery","","1","-1","0","0","0","0","0"
"1","570","Stop!","Riot Police Iroha","dark","Attack all enemies 3 times, with a 35% chance each to remove 1 enemy buff effect.","All","TRUE","3","4","6","DMG +10%","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","Recast Turns -1","","","","remove buff","","3","-1","0","0","0","0","0"
"1","571","Baton Hit","Riot Police Kaori","light","Attack an enemy, with a 70% chance to inflict no recovery for 2 turns.","Single","TRUE","0","0","6","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","DMG +15%","Debuff Activation +15%","","","","no recovery","","1","-1","0","0","0","0","0"
"1","572","Guardian Double Wall","Riot Police Kaori","light","Remove all debuff effects of an ally and self and restores 20% HP.","Multiple","FALSE","3","4","5","Heal Amount +10%","Heal Amount +10%","Heal Amount +10%","Recast Turns -1","","","","remove debuff","","","0","0","0","0","0","0","0"
"1","573","This Hentai!","Kurisu Makise Eliza","fire","Attack an enemy and restores 15% of HP to the ally with the lowest HP percentage.","Single","TRUE","0","0","7","DMG +5%","DMG +5%","DMG +5%","DMG +5%","DMG +5%","DMG +10%","","","","","1","-1","0","0","0","0","0"
"1","574","Causality Operation","Kurisu Makise Eliza","fire","Attack an enemy, remove one buff effect, and extend the recast time of all target's skills to the maximum.","Single","TRUE","3","4","8","DMG +5%","DMG +5%","DMG +5%","DMG +5%","DMG +5%","DMG +10%","Recast Turns -1","","remove buff","","1","-1","0","0","0","0","0"
"1","575","Gear Of Time","Kurisu Makise Eliza","fire","Reduce recast turn of all ally's skills by 1 turn and grant all allies DEF up and FCS up for 2 turns.","All","TRUE","4","5","2","Recast Turns -1","","","","","","","DEF up,FCS up","","","1","-1","0","0","0","0","0"
"1","576","Upa No Ichigeki","Mayuri Shiina Akisa","light","Attack an enemy, with a 75% chance to inflict confusion for 1 turn.","Single","TRUE","0","0","6","DMG +5%","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","","confusion","","1","-1","0","0","0","0","0"
"1","577","Juicy Fried Chicken","Mayuri Shiina Akisa","light","Removes all debuff effects from an ally and restore 30% HP.","Single","FALSE","2","3","2","Recast Turns -1","","","","","","","remove debuff","","","0","0","0","0","0","0","0"
"1","578","Tut True ♪","Mayuri Shiina Akisa","light","Restore 20% HP to all allies and grant Immune and ATK up to all allies for 2 turns.","All","FALSE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","ATK up","","","0","0","0","0","0","0","0"
"1","579","Super Hacker","Daru Marianne","lightning","Attack an enemy 2-3 times, with a 40% chance each to inflict SPD down for 2 turns.","Single","TRUE","0","0","6","DMG +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","","SPD down","","3","-1","0","0","0","0","0"
"1","580","Dash","Daru Marianne","lightning","attacks enemies at random several times, with a 35% chance each to inflict DEF down for 2 turns. If the targeted enemy is inflicted with SPD down, inflict stun for 1 turn.","Random","TRUE","2","4","6","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","Recast Turns -1","","","","DEF down,SPD down,stun","","1","-1","0","0","0","0","0"
"1","581","Okie Dokey","Amane Suzuha Lilly","dark","Attack an enemy with power that grows in proportion to own max HP, with a 50% chance to inflict 25% move gauge down.","Single","TRUE","0","0","7","DMG +5%","DMG +5%","Debuff Activation +10%","Debuff Activation +5%","DMG +10%","Debuff Activation +15%","","","move gauge down","","1","-1","-1","0","0","0","0"
"1","582","Byte Warrior Blow","Amane Suzuha Lilly","dark","Attack all enemies power that grows in proportion to own max HP, inflict ATK down for 2 turns, and inflict 15% move gauge down.","All","TRUE","3","4","4","DMG +5%","DMG +15%","Recast Turns -1","","","","","","ATK down,move gauge down","","1","-1","-1","0","0","0","0"
"1","583","Sonic Howl","Anubis Seira","lightning","Attack an enemy twice, with a 30% chance each to inflict no recovery for 2 turns and stun for 1 turn.","Single","TRUE","0","0","6","Debuff Activation +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +15%","","","","no recovery,stun","","2","-1","0","0","0","0","0"
"1","584","Soul Pain","Anubis Seira","lightning","Attack an enemy 3 times with power that grows stronger the lower the enemy's HP percentage, with a 50% chance each to inflict DEF down for 2 turns.","Single","TRUE","3","4","5","DMG +10%","Debuff Activation +10%","DMG +10%","Recast Turns -1","","","","","DEF down","","3","-1","0","0","0","0","0"
"1","585","Reincarnation Gate","Anubis Seira","lightning","remove all debuff effects from all allies and restore all allies by 30% of own max HP. Revive each knocked out ally with 30% HP. For each revived ally, extend the recast turn of this skill by 2 turns.","All","FALSE","4","5","4","Heal Amount +10%","Heal Amount +10%","Recast Turns -1","","","","","remove debuff","","","0","0","0","0","0","0","0"
"1","586","Sonic Howl","Anubis Hanabi","water","Attack an enemy twice, with a 30% chance each to inflict no recovery for 2 turns and stun for 1 turn.","Single","TRUE","0","0","6","Debuff Activation +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +15%","","","","no recovery,stun","","2","-1","0","0","0","0","0"
"1","587","Shaking Balance","Anubis Hanabi","water","Restore 30% HP to a random ally.","Random","FALSE","2","5","5","Recast Turns -1","Added Effect: If random ally is knocked out","Recast Turns -1","Recast Turns -1","","","","","","","0","0","0","0","0","0","0"
"1","588","A Strange Fate","Anubis Hanabi","water","Grant 1 random buff effect to all allies for 2 turns.","All","FALSE","3","6","6","Recast Turns -1","Added Effect: grant 1-2 random buff effects to all allies for 2 turns","Recast Turns -1","Added Effect: grant 1-3 random buff effects to all allies for 2 turns","Recast Turns -1","","","","","","0","0","0","0","0","0","0"
"1","589","Sonic Howl","Anubis Marianne","light","Attack an enemy twice, with a 30% chance each to inflict no recovery for 2 turns and stun for 1 turn.","Single","TRUE","0","0","6","Debuff Activation +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +15%","","","","no recovery,stun","","2","-1","0","0","0","0","0"
"1","590","Soul Assault","Anubis Marianne","light","Attack an enemy twice and inflict DEF down and SPD down for 2 turns.","Single","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","DEF down,SPD down","","2","-1","0","0","0","0","0"
"1","591","Soul Purge","Anubis Marianne","light","Attack all enemies with power that grows in proportion to own max HP, inflict FCS down for 2 turns, and restore 50% of damage dealt to self.","All","TRUE","4","5","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","FCS down","","1","-1","-1","0","0","0","0"
"1","592","Blade Of Force","Brynhildr Hanabi","fire","Attack an enemy and inflict cut for 1 turn.","Single","TRUE","0","0","5","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","","","cut","","1","-1","0","0","0","0","0"
"1","593","Balmung","Brynhildr Hanabi","fire","Attack an enemy and restore 30% of the damage dealt to self. The more knocked out allies, the more damage damage dealt.","Single","TRUE","3","4","6","DMG +5%","DMG +10%","Recast Turns -1","DMG +15%","Recast Turns -1","","","","","","1","-1","0","0","0","0","0"
"1","594","Ivy Of Liberation","Dryad Iko","dark","Attack an enemy, with a 50% chance to remove 1 enemy buff effect.","Single","TRUE","0","0","5","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","","","remove buff","","1","-1","0","0","0","0","0"
"1","595","Forget-me-not","Dryad Iko","dark","Attack an enemy and inflict oblivion for 2 turns.","Single","TRUE","2","4","6","DMG +5%","DMG +10%","Recast Turns -1","DMG +10%","Recast Turns -1","","","","oblivion","","1","-1","0","0","0","0","0"
"1","596","Ivy Of Liberation","Dryad Aka","lightning","Attack an enemy, with a 50% chance to remove 1 enemy buff effect.","Single","TRUE","0","0","5","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","","","remove buff","","1","-1","0","0","0","0","0"
"1","597","Winding Vine","Dryad Aka","lightning","Attack all enemies, with a 50% chance to inflict stun for 1 turn.","All","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","stun","","1","-1","0","0","0","0","0"
"1","598","Swing","Magica 2020 Evo Iko","lightning","Attack an enemy with power that grows in proportion to own DEF and inflict DEF down for 2 turns.","Single","TRUE","0","0","4","DMG +5%","DMG +10%","DMG +10%","","","","","","DEF down","","1","-1","0","-1","0","0","0"
"1","599","Raiden Ichika","Magica 2020 Evo Iko","lightning","Attack all enemies with power that grows in proportion to own DEF, with an 80% chance to inflcit stun for 1 turn.","All","TRUE","3","4","6","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","Recast Turns -1","","","","stun","","1","-1","0","-1","0","0","0"
"1","600","Turn Around!","Magica 2020 Evo Iko","lightning","Attack an enemy with power that grows stronger in proportion to own DEF. The lower the HP percentage of the targeted enemy, the damage dealt. if this attack knocks out the enemy, gain a turn to self. if this attack does not knock out the targeted enemy, grant DEF up to self for 1 turn.","Single","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","DEF up","","","1","-1","0","-1","0","0","0"
"1","601","Swing","Magica 2020 Iko","lightning","Attack an enemy with power that grows in proportion to own DEF and inflict DEF down for 2 turns.","Single","TRUE","0","0","4","DMG +5%","DMG +10%","DMG +10%","","","","","","DEF down","","1","-1","0","-1","0","0","0"
"1","602","Raiden Ichika","Magica 2020 Iko","lightning","Attack all enemies with power that grows in proportion to own DEF, with an 80% chance to inflcit stun for 1 turn.","All","TRUE","3","4","6","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","Recast Turns -1","","","","stun","","1","-1","0","-1","0","0","0"
"1","603","Dragon Fangs","Bahamut Akisa","dark","Attack an enemy. If a crit hit, remove one enemy buff effect.","Single","TRUE","0","0","3","Recast Turns -1","Recast Turns -1","","","","","","","remove buff","","1","-1","0","0","0","0","0"
"1","604","Dark Flare","Bahamut Akisa","dark","Inflict 40% of own current HP to all enemies. increases damage by 5% for every debuff effect the enemy is suffering from.","All","TRUE","5","7","3","Recast Turns -1","Recast Turns -1","","","","","","","","","1","-1","0","0","0","0","0"
"1","605","Crystal Nail","Ifrit Cocoa","fire","Attack an enemy and inflict burn for 1 turn.","Single","TRUE","0","0","5","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","","","burn","","1","-1","0","0","0","0","0"
"1","606","Continuous Explosion","Ifrit Cocoa","fire","Attack all enemies 2 to 6 times, with a 25% each to inflict cut for 3 turns.","All","TRUE","3","4","6","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Recast Turns -1","","","","cut","","6","-1","0","0","0","0","0"
